ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,MTurkCode,CF_ID,Intro,CO_vig,CO,CO_time_1,CO_time_2,CO_time_3,CO_time_4,Q67,CO_comp,CO_attr,CO_trust,CA_vig,CA,CA_time_1,CA_time_2,CA_time_3,CA_time_4,Q48,CA_comp,CA_attr,CA_trust,SO_vig,SO,SO_time_1,SO_time_2,SO_time_3,SO_time_4,Q39,SO_comp,SO_attr,SO_trust,SA_vig,SA,SA_time_1,SA_time_2,SA_time_3,SA_time_4,Q43,SA_comp,SA_attr,SA_trust,NO_vig,NO,NO_time_1,NO_time_2,NO_time_3,NO_time_4,Q113,NO_comp,NO_attr,NO_trust,NA_vig,NA,NA_time_1,NA_time_2,NA_time_3,NA_time_4,Q123,NA_comp,NA_attr,NA_trust,Q61,interest,poltrust,disgust_1,disgust_2,disgust_3,disgust_4,disgust_5,disgust_6,disgust_7,attention,year,sex,LocationLatitude,LocationLongitude,LocationAccuracy
R_0ULCn5qwNgicNHT,Default Response Set,Anonymous,,,96.29.162.73,0,26/11/15 15:44,26/11/15 15:47,1,134269,A2D5ZDBVZGVF1Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4.158,66.812,67.976,41,1,4,3,3,,,,,,,,,,,1,4,5,3,5,5,5,6,4,7,1,17,1,38.00469971,-84.53340149,-1
R_cZ23s5yNsDz5Y7r,Default Response Set,Anonymous,,,24.45.88.147,0,26/11/15 15:50,26/11/15 15:54,1,432304,A3CPQP08A6J09F,1,,,,,,,,,,,,,,,,,,,,,1,6,5.162,43.105,48.519,2,1,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,4,3,4,6,3,2,5,1,38,1,40.87780762,-73.00450134,-1
R_6hAuMHuhTCaV781,Default Response Set,Anonymous,,,69.123.224.239,0,26/11/15 16:00,26/11/15 16:01,1,602275,AON62GZEVQMWP,1,,,,,,,,,,,1,5,3.248,17.335,19.873,4,1,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,6,3,1,6,5,4,2,6,1,9,1,40.62010193,-73.98680115,-1
R_9v2eAYUxh9pboOh,Default Response Set,Anonymous,,,24.217.213.17,0,26/11/15 15:59,26/11/15 16:02,1,991087,AZCV8JQ2NEFN8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,47.331,47.331,49.199,1,1,6,4,6,,,,,,,,,,,,,,,,,,,,,1,7,4,7,3,7,4,7,6,7,1,23,1,39.04370117,-92.27140045,-1
R_38I1jSXpa00Zq3H,Default Response Set,Anonymous,,,73.14.52.237,0,26/11/15 16:01,26/11/15 16:03,1,473861,A1DE0J98KFXN0Z,1,1,1,26.097,26.097,27.222,1,1,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,2,3,1,7,3,7,1,1,14,2,38.87649536,-104.8287964,-1
R_5hFbdlXNRTJxcTX,Default Response Set,Anonymous,,,73.191.196.96,0,26/11/15 16:07,26/11/15 16:09,1,233175,A1WE96OK09ZPJA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,31.012,38.074,40.561,3,1,3,3,3,1,6,2,5,2,1,6,5,3,7,1,11,2,42.64390564,-83.05039978,-1
R_0667y8SpDb32SY5,Default Response Set,Anonymous,,,72.59.112.178,0,26/11/15 16:13,26/11/15 16:16,1,749568,AX0MXNMU9RVHN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,60.258,60.258,61.676,1,1,5,4,4,1,5,1,7,6,7,6,7,6,6,1,31,1,38,-97,-1
R_7WeSfUnilUkyI9n,Default Response Set,Anonymous,,,173.217.107.69,0,26/11/15 16:16,26/11/15 16:18,1,234402,A3FPXLLF0B8CIC,1,,,,,,,,,,,1,5,37.613,37.613,38.616,1,1,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,6,5,3,7,4,2,4,1,19,1,32.70809937,-93.2779007,-1
R_8ubXK2N3T2y9QIl,Default Response Set,Anonymous,,,75.132.44.244,0,26/11/15 16:19,26/11/15 16:21,1,758677,A1P14RA5FX3HPD,1,1,6,56.228,56.228,57.415,1,1,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,6,2,1,1,2,1,3,2,1,24,2,38.4907074,-90.37960052,-1
R_0kMblsGxxiPLHTL,Default Response Set,Anonymous,,,166.137.10.66,0,26/11/15 16:29,26/11/15 16:31,1,210192,A3FAVREJFQ4S5G,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,39.661,39.661,47.526,1,1,6,3,6,,,,,,,,,,,1,5,4,7,6,6,6,7,6,6,1,47,2,38,-97,-1
R_5vu6grr76EuSyrz,Default Response Set,Anonymous,,,70.174.140.246,0,26/11/15 16:36,26/11/15 16:37,1,256913,A26W6CBOT1FYY9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,22.466,22.466,23.357,1,1,5,5,6,,,,,,,,,,,,,,,,,,,,,1,6,4,1,3,4,1,3,1,1,1,17,1,38.40359497,-77.53320313,-1
R_0lAFBvv1YRf3ZrL,Default Response Set,Anonymous,,,107.145.235.90,0,26/11/15 16:35,26/11/15 16:38,1,739660,A2OBVVTLZT4EUO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,28.228,28.228,45.84,1,1,2,2,3,,,,,,,,,,,1,2,3,4,5,6,5,3,5,5,4,23,1,28.08360291,-81.44049835,-1
R_cPadQUTzvPYYTIx,Default Response Set,Anonymous,,,38.95.109.67,0,26/11/15 16:35,26/11/15 16:38,1,867050,A1KHF6KTBO6X1P,1,,,,,,,,,,,,,,,,,,,,,1,6,56.316,56.316,58.147,1,1,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,5,7,6,5,5,4,7,1,21,1,34.05220032,-118.2436981,-1
R_da0EyiZ37JMTYHz,Default Response Set,Anonymous,,,38.95.109.70,0,26/11/15 16:35,26/11/15 16:39,1,293536,A1P9OBGX73AGSL,1,,,,,,,,,,,1,7,47.003,52.84,54.398,2,1,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,5,6,6,3,6,3,7,1,16,1,34.05220032,-118.2436981,-1
R_3qjDUmobQDq1KLj,Default Response Set,Anonymous,,,12.235.36.252,0,26/11/15 16:44,26/11/15 16:45,1,734739,A21FWAKDBDTJBE,1,1,5,17.49,17.49,18.701,1,1,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,6,7,5,2,3,2,5,1,10,1,39.7572937,-84.18170166,-1
R_5w2PJwOXi5AUu8t,Default Response Set,Anonymous,,,72.219.26.150,0,26/11/15 16:44,26/11/15 16:48,1,776027,A1B65EVDS55AME,1,,,,,,,,,,,,,,,,,,,,,1,6,23.34,23.34,29.243,1,1,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,7,7,5,5,7,7,7,1,13,2,30.5632019,-91.03500366,-1
R_9G4gcC1usbkQjk1,Default Response Set,Anonymous,,,1.23.31.16,0,26/11/15 16:54,26/11/15 16:54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.69999695,83.29998779,-1
R_cwjTEu2jTHOAVrn,Default Response Set,Anonymous,,,66.141.90.9,0,26/11/15 16:55,26/11/15 17:02,1,551494,A2BICWCPAW5N7O,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,131.447,139.467,141.234,2,1,2,2,2,1,5,6,7,7,3,6,5,7,7,1,45,2,38.70730591,-90.30310059,-1
R_39ucXUa4tsLBK8R,Default Response Set,Anonymous,,,68.50.160.35,0,26/11/15 16:59,26/11/15 17:02,1,761234,ACP50SFS4WW3Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,41.031,41.031,44.844,1,1,6,4,6,,,,,,,,,,,,,,,,,,,,,1,7,2,7,2,4,4,5,2,4,1,26,1,39.08320618,-84.97689819,-1
R_5AvoHyzw1JGa2Tr,Default Response Set,Anonymous,,,24.216.16.226,0,26/11/15 17:03,26/11/15 17:06,1,668186,AMX5R6NLYNA2K,1,1,5,34.058,34.058,41.005,1,1,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,6,2,3,4,4,7,6,1,11,1,37.00579834,-76.66560364,-1
R_dmKZFzPLsvor9Nr,Default Response Set,Anonymous,,,216.49.19.156,0,26/11/15 17:05,26/11/15 17:07,1,859588,A4JXOQ8YA28RZ,1,,,,,,,,,,,1,5,33.411,34.9,37.507,2,1,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,5,7,7,6,7,7,7,7,1,55,1,40.9394989,-75.96949768,-1
R_a9Uf4GRFePYkHch,Default Response Set,Anonymous,,,71.10.112.32,0,26/11/15 17:13,26/11/15 17:15,1,935498,A38YCTLGRH83Q1,1,,,,,,,,,,,,,,,,,,,,,1,7,29.839,29.839,31.268,1,1,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,4,4,5,5,6,6,7,1,10,2,45.0032959,-89.7256012,-1
R_8xj15vbnqXEZ7NP,Default Response Set,Anonymous,,,50.185.222.251,0,26/11/15 17:19,26/11/15 17:21,1,321958,A6660NMTNCKCH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,36.35,36.35,37.327,1,1,5,4,5,,,,,,,,,,,1,3,2,6,3,4,2,3,7,5,1,11,2,38.39280701,-122.7507019,-1
R_57LS9y2CTvOTD25,Default Response Set,Anonymous,,,70.91.160.210,0,26/11/15 17:19,26/11/15 17:21,1,873351,A3MSEPV82KOFQ0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,51.056,51.056,53.081,1,1,5,3,4,1,3,4,3,3,4,6,5,4,1,4,36,2,28.77600098,-81.71520233,-1
R_09DzApz9ZhRxcX3,Default Response Set,Anonymous,,,74.88.37.112,0,26/11/15 17:24,26/11/15 17:26,1,496975,A1KU9SQF9XHU3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,52.579,55.11,56.038,3,1,4,5,3,,,,,,,,,,,,,,,,,,,,,1,2,2,7,7,6,7,7,7,7,1,21,2,40.69200134,-73.92680359,-1
R_eY6JoAxc6cpi0L3,Default Response Set,Anonymous,,,66.85.231.126,0,26/11/15 17:24,26/11/15 17:28,1,455086,A17TFC3BKJSACG,1,,,,,,,,,,,1,5,7.44,64.496,69.898,6,1,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,7,6,6,7,6,6,4,1,43,2,35.30070496,-85.18070221,-1
R_dohPkONFczBL8ON,Default Response Set,Anonymous,,,173.19.34.164,0,26/11/15 17:27,26/11/15 17:29,1,615469,ACIHCWKHNFC7U,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,16.417,16.417,17.608,1,1,4,4,4,1,4,4,4,4,4,4,4,4,4,4,14,1,41.64819336,-91.57129669,-1
R_0lKE1b8ee80KVed,Default Response Set,Anonymous,,,23.117.225.120,0,26/11/15 17:30,26/11/15 17:32,1,292596,A224I9B6RFJZEI,1,1,5,25.716,25.716,27,1,1,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,5,4,4,4,3,4,5,1,15,2,32.71099854,-117.0534973,-1
R_ezzvhgNjG9Ky7eR,Default Response Set,Anonymous,,,71.99.221.90,0,26/11/15 17:37,26/11/15 17:39,1,223260,AVNETQM99TKA7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,68.074,68.074,69.676,1,1,4,3,3,,,,,,,,,,,1,4,3,7,4,3,5,6,6,5,1,34,2,28.21580505,-82.6595993,-1
R_0eWZMcg9utHTymN,Default Response Set,Anonymous,,,108.34.56.25,0,26/11/15 17:50,26/11/15 17:52,1,764275,A3MJKY3JO8SMHV,1,,,,,,,,,,,,,,,,,,,,,1,6,30.965,33.873,36.022,3,1,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,4,7,7,5,4,4,6,5,1,46,2,39.36680603,-76.58799744,-1
R_8k2FtTs06EswtI9,Default Response Set,Anonymous,,,72.201.237.221,0,26/11/15 18:05,26/11/15 18:08,1,663581,A2UVEVCYVC553J,1,,,,,,,,,,,,,,,,,,,,,1,7,4.646,51.647,53.353,4,1,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,3,4,4,3,3,3,5,1,44,2,33.39720154,-111.7857971,-1
R_5nVtmok3bMQiVmZ,Default Response Set,Anonymous,,,50.4.106.43,0,26/11/15 18:18,26/11/15 18:19,1,848876,A2CSV75E3JT58Y,1,1,6,15.433,15.433,16.484,1,1,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,6,6,6,6,6,5,5,2,46,1,42.59829712,-83.17849731,-1
R_6neOo1QkfSEyBmd,Default Response Set,Anonymous,,,208.163.178.84,0,26/11/15 18:34,26/11/15 18:36,1,519046,A2CH0ISUH1E40F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,22.338,22.338,24.274,1,1,5,4,5,,,,,,,,,,,,,,,,,,,,,1,7,1,7,5,4,5,7,2,7,7,48,1,34.91799927,-89.82160187,-1
R_5bATPTK9G84j1jv,Default Response Set,Anonymous,,,50.164.125.196,0,26/11/15 18:41,26/11/15 18:42,1,422382,AP8OG80OLCCMC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13.56,13.56,15.642,1,1,5,4,5,1,4,5,7,6,5,5,6,4,7,1,23,2,41.38499451,-75.64610291,-1
R_06VbeyxiwQg8fop,Default Response Set,Anonymous,,,50.118.197.251,0,26/11/15 19:21,26/11/15 19:25,1,159257,AOPOLVUSCIRDN,1,,,,,,,,,,,1,5,74.401,74.401,75.365,1,1,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,6,5,6,5,6,6,6,1,31,2,37.33380127,-121.8914948,-1
R_eJVOhpFfp1qNu97,Default Response Set,Anonymous,,,162.246.191.212,0,26/11/15 19:26,26/11/15 19:28,1,584401,ADKDC01XTYCIJ,1,,,,,,,,,,,,,,,,,,,,,1,5,26.403,26.403,27.388,1,1,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,6,3,5,5,5,2,5,1,26,2,34.74650574,-92.28959656,-1
R_8iZJ7CDsKmUJai9,Default Response Set,Anonymous,,,184.170.122.68,0,26/11/15 19:30,26/11/15 19:32,1,943913,A3FL0OFMUCA3BM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,6.311,26.344,27.902,2,1,4,2,4,,,,,,,,,,,,,,,,,,,,,1,4,3,7,5,6,7,7,5,6,1,37,2,37.01989746,-79.81199646,-1
R_e2IjLu519sF1l5j,Default Response Set,Anonymous,,,172.7.203.56,0,26/11/15 19:33,26/11/15 19:35,1,466287,A1MADOUB1BA0A5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,39.956,50.649,57.436,3,1,4,4,2,,,,,,,,,,,1,3,5,4,4,4,7,3,3,7,1,21,1,33.95170593,-118.2956009,-1
R_3HT8wbdcRMzOVrn,Default Response Set,Anonymous,,,173.52.96.117,0,26/11/15 19:38,26/11/15 19:40,1,652447,ADOB8J5ANJLQW ,1,1,5,40.467,40.467,41.636,1,1,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,6,4,5,4,5,5,6,1,14,1,40.71080017,-73.7397995,-1
R_bKhsI5s8049NhYh,Default Response Set,Anonymous,,,168.103.141.104,0,26/11/15 19:52,26/11/15 19:56,1,131835,A2VBE0DAYKZ4BV,1,,,,,,,,,,,1,4,25.986,63.481,64.839,4,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,7,5,5,4,5,7,6,1,35,2,43.63200378,-116.2837982,-1
R_dbCxu8kXdhPlN1X,Default Response Set,Anonymous,,,50.5.248.5,0,26/11/15 20:05,26/11/15 20:06,1,224754,A3CW1MKND3G46T,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6.203,6.688,9.827,2,1,4,4,3,1,5,3,6,6,5,7,6,6,7,2,11,1,39.16589355,-84.22949982,-1
R_cMHZqCbUX3bemLb,Default Response Set,Anonymous,,,108.217.72.81,0,26/11/15 20:20,26/11/15 20:22,1,389368,A3ULZGQA5AQMTD,1,1,6,16.867,18.924,21.11,2,1,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,7,4,4,3,3,2,7,1,20,1,33.77879333,-118.2639008,-1
R_0pnVi1eg5Ufc4XX,Default Response Set,Anonymous,,,97.121.59.91,0,26/11/15 20:20,26/11/15 20:24,1,838632,A1GJ2OMZVLWDEE,1,,,,,,,,,,,1,5,11.817,77.579,82.447,4,1,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,7,7,7,7,7,7,7,1,9,1,43.63200378,-116.2837982,-1
R_bPi2yS21WO75owZ,Default Response Set,Anonymous,,,70.168.7.175,0,26/11/15 20:55,26/11/15 20:57,1,920406,A34ZULY6WMWR0D,1,,,,,,,,,,,,,,,,,,,,,1,6,49.044,49.044,55.258,1,1,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,5,4,4,3,5,5,3,1,45,1,41.60920715,-71.17440033,-1
R_bqfQbFY8agrIugZ,Default Response Set,Anonymous,,,73.200.217.102,0,26/11/15 21:25,26/11/15 21:26,1,733604,A3UAAA096DXGSP,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,13.122,14.887,16.153,3,1,5,3,4,,,,,,,,,,,,,,,,,,,,,1,6,3,7,4,5,4,3,6,4,1,8,2,39.05029297,-76.82489777,-1
R_2hp7JSQMrnFG2hv,Default Response Set,Anonymous,,,73.33.28.154,0,26/11/15 21:31,26/11/15 21:40,1,265439,A3IQL7EGZDP3ZZ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,407.345,407.345,409.064,1,1,4,4,4,1,7,5,5,3,3,5,4,3,3,1,16,1,39.02929688,-74.9260025,-1
R_0qSzsnJIT7jv2y9,Default Response Set,Anonymous,,,75.80.185.249,0,26/11/15 21:52,26/11/15 21:55,1,496753,A1ZNDNZE6WWPDB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,34.118,34.118,35.018,1,1,4,4,4,,,,,,,,,,,,,,,,,,,,,1,4,3,5,3,3,5,3,3,3,3,25,1,32.96560669,-117.1269989,-1
R_0SZcqoI1NkrPW0B,Default Response Set,Anonymous,,,75.135.227.22,0,26/11/15 22:03,26/11/15 22:05,1,612826,A1EOQO3VIEBTFM,1,,,,,,,,,,,,,,,,,,,,,1,5,30.253,30.253,31.384,1,1,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,4,5,3,3,3,3,4,1,14,1,40.74989319,-99.19799805,-1
R_bxOHSUh6aN8rQDr,Default Response Set,Anonymous,,,67.14.236.245,0,26/11/15 22:09,26/11/15 22:11,1,195410,A3D0S6TR16HHZW,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,34.085,34.085,41.608,1,1,6,3,6,,,,,,,,,,,1,6,2,6,5,7,7,6,3,6,1,8,2,26.58839417,-80.20780182,-1
R_0GnA0SuY2xaKwuh,Default Response Set,Anonymous,,,99.75.93.209,0,26/11/15 22:17,26/11/15 22:20,1,226907,A9AHG2NO0NCSL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,44.105,44.105,49.06,1,1,4,3,4,1,5,2,3,2,3,3,3,3,3,1,55,2,37.80470276,-122.2124023,-1
R_1MiPe62RZj2JkZT,Default Response Set,Anonymous,,,107.5.13.15,0,26/11/15 22:22,26/11/15 22:24,1,857570,AXSC8HMBL22AD,1,,,,,,,,,,,1,5,33.079,33.079,34.651,1,1,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,4,5,6,4,4,5,7,1,51,1,42.2223053,-85.90429688,-1
R_4MWQlyBbBXUrMeV,Default Response Set,Anonymous,,,103.19.253.150,0,26/11/15 22:28,26/11/15 22:28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.72309875,90.40859985,-1
R_a8BM8A8IOAZrvox,Default Response Set,Anonymous,,,107.214.208.205,0,26/11/15 22:32,26/11/15 22:34,1,964868,AVHZJ2HQJG3NB,1,1,6,14.722,14.722,15.574,1,1,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,6,5,4,5,5,5,3,5,25,1,34.12680054,-84.5739975,-1
R_4N1SqKYNsUVpmnP,Default Response Set,Anonymous,,,97.90.17.240,0,26/11/15 22:45,26/11/15 22:46,1,966563,A3FLABU9SS5W88,1,,,,,,,,,,,,,,,,,,,,,1,5,14.928,17.972,18.964,2,1,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,5,6,4,5,4,4,5,4,8,1,34.09049988,-118.1343994,-1
R_8Cgi8ZwRbKCpF2J,Default Response Set,Anonymous,,,65.184.251.218,0,26/11/15 22:43,26/11/15 22:49,1,587893,AOUFT044MYS1X,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,34.155,85.458,90.872,2,1,4,4,2,,,,,,,,,,,,,,,,,,,,,1,7,1,7,4,6,1,7,3,7,1,46,2,34.30839539,-77.80280304,-1
R_etvvZ9Tlv3nEFff,Default Response Set,Anonymous,,,68.186.147.86,0,26/11/15 22:58,26/11/15 23:00,1,266729,A74EYSZ2A1Z3V,1,,,,,,,,,,,1,6,18.746,18.746,20.21,1,1,6,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,3,7,7,6,7,7,3,5,1,40,2,35.50030518,-85.00309753,-1
R_2lYM8dad61aVWnP,Default Response Set,Anonymous,,,76.119.103.99,0,26/11/15 23:08,26/11/15 23:10,1,801735,A1CLS2A8N4D5G,1,1,4,25.274,27.586,29.951,2,1,5,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,6,3,4,2,4,2,1,1,36,1,42.33059692,-72.63059998,-1
R_1H9sXYSwldy9Y8d,Default Response Set,Anonymous,,,108.80.191.185,0,26/11/15 23:20,26/11/15 23:21,1,649520, A2YXEAD29KT1A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,18.426,18.426,24.329,1,1,2,2,2,,,,,,,,,,,1,2,2,2,2,3,3,3,2,2,3,39,1,37.50790405,-121.9598999,-1
R_6x3Duanxi3OHQd7,Default Response Set,Anonymous,,,108.92.190.218,0,26/11/15 23:19,26/11/15 23:21,1,153950,A1BO9ADHD8767U,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,21.513,51.695,55.031,2,1,6,5,5,,,,,,,,,,,1,5,5,6,3,5,4,5,5,5,1,9,1,33.99360657,-117.3832016,-1
R_8i9veSOUzWqCeSF,Default Response Set,Anonymous,,,23.119.116.186,0,26/11/15 23:33,26/11/15 23:36,1,610470,A1VVR9MA1P9HWJ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,86.059,86.059,87.499,1,1,5,1,4,1,2,5,5,5,6,6,6,5,7,1,23,2,41.60249329,-86.26429749,-1
R_bC9QnKFhwk2UlUx,Default Response Set,Anonymous,,,73.163.189.76,0,27/11/15 00:38,27/11/15 00:40,1,265714,A296E9S20CCATX,1,,,,,,,,,,,1,5,30.038,30.038,31.761,1,1,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,5,7,6,6,7,6,7,7,1,43,1,38.90570068,-76.978302,-1
R_e5m9CbgLVijrMjP,Default Response Set,Anonymous,,,174.124.105.179,0,27/11/15 00:44,27/11/15 00:47,1,631645,A29KUIEVPK8WB4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,26.947,79.702,81.437,2,1,5,5,6,,,,,,,,,,,,,,,,,,,,,1,7,5,5,6,3,4,5,5,7,1,18,1,45.2769928,-92.63059998,-1
R_5oq8sb0SMoh8C8d,Default Response Set,Anonymous,,,67.170.188.213,0,27/11/15 00:50,27/11/15 00:54,1,382078,A34930YXVQ8SUT,1,1,7,189.127,189.127,189.946,1,1,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,7,5,2,4,5,5,7,1,22,1,45.67410278,-122.4714966,-1
R_2c6QH5Wi7klgGfb,Default Response Set,Anonymous,,,72.179.133.246,0,27/11/15 00:54,27/11/15 00:56,1,887808,A2SH2Y8JLMJED7,1,,,,,,,,,,,,,,,,,,,,,1,4,30.582,31.216,32.38,2,1,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,3,6,6,4,3,2,7,1,11,1,29.54150391,-98.56099701,-1
R_eOOJQ04IaiSa4Fn,Default Response Set,Anonymous,,,99.190.114.138,0,27/11/15 01:06,27/11/15 01:10,1,480802,A2TWNZAXELMZXX,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,14.019,125.112,150.261,5,1,5,3,5,1,5,2,6,6,5,6,7,6,6,1,49,2,34.24169922,-118.5503998,-1
R_41uG20pquZKDhvn,Default Response Set,Anonymous,,,172.0.92.196,0,27/11/15 01:23,27/11/15 01:24,1,523826,ALWMGDUMRBQID,1,,,,,,,,,,,,,,,,,,,,,1,6,16.566,23.357,24.217,2,1,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,2,1,5,3,3,2,2,1,8,1,32.5171051,-90.13670349,-1
R_el0dIP0hRVPZlpr,Default Response Set,Anonymous,,,98.240.250.107,0,27/11/15 01:23,27/11/15 01:25,1,920840,A101UQ0WHD6MHA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,43.798,44.614,46.018,2,1,6,4,5,,,,,,,,,,,,,,,,,,,,,1,2,3,6,4,2,3,5,3,4,1,8,1,44.95550537,-93.16699982,-1
